epoch,training_loss,validation_loss,b
237,30.89775862215722,30.69730464584343,0.2
238,30.88743318174607,30.671684816257322,0.2
239,30.945653916193564,30.7142758169367,0.2
240,30.9462118873269,30.687231386253952,0.2
241,30.854884515707507,30.733165570273723,0.2
242,30.91722563660935,30.708122543796016,0.2
243,30.891849322551742,30.756662065374563,0.2
244,30.960529969716568,30.728396843210497,0.2
245,30.95877897244312,30.777116517244288,0.2
246,30.86603307493952,30.74823138431308,0.2
247,30.934152371938055,30.795902622301178,0.2
248,30.89973645617729,30.776568918412615,0.2
249,30.970141400292416,30.822394959956217,0.2
250,30.973396338749712,30.818999173575765,0.2
251,30.876411765483468,30.864821843535015,0.2
252,30.948074665953143,30.862988869895812,0.2
253,30.90441229522446,30.90899165180817,0.2
254,30.972966677110907,30.915414361650818,0.2
255,30.984820662809017,30.965869226639775,0.2
256,30.887321273473567,31.054102126276412,0.2
257,30.953488299040284,31.114514513530622,0.2
258,30.912186921294097,30.986979601162723,0.2
259,30.970720966345,31.04859188818942,0.2
260,31.001103026303966,30.982574263939902,0.2
261,30.90633024994387,31.044892735252212,0.2
262,30.961763559661314,31.022647807376245,0.2
263,30.92898771820794,31.088836374230976,0.2
264,30.97450990010372,31.03104880909122,0.2
265,31.020467911128637,31.098455444258725,0.2
266,30.926308822295287,31.465729310730353,0.2
267,30.973112785748647,31.5578025664642,0.2
268,30.94722872446649,30.974496199305094,0.2
269,30.978255315163963,31.04714282182511,0.2
270,31.041907592066668,30.822607740938057,0.2
271,30.939367352098067,30.881073693478562,0.2
272,30.986721236892393,30.636758162196298,0.2
273,30.963746226165735,30.676032437819295,0.2
274,30.982643169893365,30.80942940726644,0.2
275,31.059101776484304,30.847838780184038,0.2
276,30.947489049413,30.585138593524924,0.2
277,30.993747269869584,30.595938265576784,0.2
278,30.980118098881718,30.4731593226322,0.2
279,30.987489842711522,30.464747737018627,0.2
280,31.07291511188434,30.228434275110498,0.2
281,30.962799631545526,30.21946685516192,0.2
282,31.00589011349328,30.311637710380904,0.2
283,30.99871810211532,30.347027165554294,0.2
284,30.990051006651534,30.370944473844325,0.2
285,31.082938409847788,30.423552918282905,0.2
286,30.979562965939426,30.29852998427686,0.2
287,31.01514403365158,30.34787157492123,0.2
288,31.018829138616336,30.268695734281323,0.2
289,30.990653984485075,30.302301554663213,0.2
290,31.095095214504187,30.33420734423756,0.2
291,30.994065121751397,30.341821947761265,0.2
292,31.015687371388655,30.380325788747715,0.2
293,31.043160096521166,30.395351518578977,0.2
294,30.99228221886838,30.443966600911303,0.2
295,31.11210357466519,30.485019711079268,0.2
296,31.014578415696057,30.50396616914558,0.2
297,31.018990161666324,30.545955037456906,0.2
298,31.072027293231628,30.55677988618363,0.2
299,30.992292549785102,30.594705802054374,0.2
300,31.125189384277185,30.620660236183138,0.2
301,31.039452695446887,30.665799974393302,0.2
302,31.012948769365053,30.680454656354787,0.2
303,31.102438804656575,30.733808303112852,0.2
304,30.986279917491714,30.735221615540127,0.2
305,31.13248647628882,30.791755855557827,0.2
306,31.07784171405835,30.77466234806636,0.2
307,30.999819215466438,30.830136559728672,0.2
308,31.154897170850344,30.81016261942021,0.2
309,30.987722940398452,30.866473429260207,0.2
310,31.164272562054624,30.836376293074345,0.2
311,31.117222185398724,30.892098252305896,0.2
312,30.988220457626817,30.871471486049035,0.2
313,31.211561646524668,30.930171867112637,0.2
314,30.98752887884934,30.88785573463821,0.2
315,31.194413613118446,30.94538960569802,0.2
316,31.17564283196081,30.90946715974003,0.2
317,30.97056729583308,30.968019707733625,0.2
318,31.276596660357267,31.144276755705764,0.2
319,30.99321753440374,31.211257190377122,0.2
320,31.233813316305433,30.863582830437245,0.2
321,31.241979448744406,30.919418555607407,0.2
322,30.948248786301768,31.070780317536908,0.2
323,31.357158835235317,31.156501166000737,0.2
324,31.011636843636808,31.13186290366823,0.2
325,31.282662814111237,31.193810248719426,0.2
326,31.329182537868064,30.8075039249645,0.2
327,30.925388486905444,30.887418557621814,0.2
328,31.455021646290184,30.990573166319525,0.2
329,31.03883122297036,31.072432959372215,0.2
330,31.326795442644556,30.37286186638904,0.2
331,31.429331419504937,30.406789103552022,0.2
332,30.896210567707463,30.142957666375786,0.2
333,31.561944028584552,30.158516520930302,0.2
334,31.108283256779227,30.3020692355484,0.2
335,31.38032417944344,30.334429085992905,0.2
336,31.571843684387954,30.079377035988117,0.2
337,30.859585093730388,30.079813435402713,0.2
338,31.690951162596043,30.160832625762346,0.2
339,31.222803104291355,30.17671689482037,0.2
340,31.422465256806987,30.13155809767201,0.2
341,31.786462094388362,30.141689005815085,0.2
342,30.82860480100107,30.137086143058365,0.2
343,31.864989991807178,30.14356032665272,0.2
344,31.378850548162987,30.163767153052962,0.2
345,31.502043171603574,30.1771332093576,0.2
346,31.991794064058446,30.184569483457395,0.2
347,30.800250297555472,30.197281534332127,0.2
348,32.02362188345423,30.197753872042473,0.2
349,31.56410921539122,30.213229686824803,0.2
350,31.53476774340996,30.224960573014727,0.2
351,32.2064413213766,30.244368291858272,0.2
352,30.76143164236815,30.25147868078284,0.2
353,32.19822401429122,30.270723379179678,0.2
354,31.85329899590218,30.279725738444878,0.2
355,31.54673993487005,30.302181448865525,0.2
356,32.499403511755524,30.30557323472333,0.2
357,30.753066382330175,30.330722913866627,0.2
358,32.420914654226785,30.332554005130135,0.2
359,32.21367988818378,30.357961881402403,0.2
360,31.567053776207732,30.36449758760253,0.2
361,32.83444159484863,30.393243742924643,0.2
362,30.794872549271403,30.39320612989019,0.2
363,32.68120373245208,30.421983219575104,0.2
364,32.59519668912758,30.42535982441203,0.2
365,31.571080999082426,30.455452094066533,0.2
366,33.149009153393486,30.458245204863108,0.2
367,30.948101508315368,30.491214054178176,0.2
368,32.90529925015886,30.485341535060517,0.2
369,33.024163694555,30.51844344582571,0.2
370,31.38558701190688,30.512350691564624,0.2
371,33.519995142960546,30.546364321144004,0.2
372,31.341386489103506,30.539101272176122,0.2
373,33.14646718682515,30.57425118370441,0.2
374,33.52871324450861,30.569158205182188,0.2
375,31.119038916757937,30.606312659103452,0.2
376,33.889620832635366,30.591443977308458,0.2
377,32.16375906310297,30.628595909265563,0.2
378,33.34133231257622,30.61403157929698,0.2
379,34.083307866070754,30.652624342455848,0.2
380,31.86501388410653,30.63504938206492,0.2
381,34.098643892668726,30.673789263852086,0.2
382,33.52123855251457,30.659029656768134,0.2
383,33.3728669113197,30.698924225019084,0.2
384,34.69995221913558,30.680112449204806,0.2
385,33.68045303498606,30.720910283032946,0.2
386,33.5226808345696,30.698759926260742,0.2
387,35.14752224563088,30.73999375235209,0.2
388,33.071935813963336,30.71416244748899,0.2
389,35.3567695973364,30.755151033018617,0.2
390,35.25602662014822,30.72357814021486,0.2
391,33.878200049943274,30.76387484992844,0.2
392,35.428387095729605,30.737234009184007,0.2
393,34.78047875875626,30.778830561824257,0.2
394,34.57282562704488,30.744163056837298,0.2
395,35.59163583992164,30.78456739486738,0.2
396,35.68621264105749,30.753438468653503,0.2
397,34.55496484365732,30.79492873988131,0.2
398,34.97691139509038,30.765067921193825,0.2
399,35.424192286684985,30.806124729522228,0.2
400,33.05918671300561,30.7744617304928,0.2
401,35.280013948623186,30.8157932909022,0.2
402,35.59299824158701,30.787306624145895,0.2
403,34.58130084463859,30.827921693408552,0.2
404,32.33917856294048,30.794942831352955,0.2
405,34.8845184383553,30.836088006684058,0.2
406,34.42286834546166,30.80513224558353,0.2
407,32.83420922395929,30.84714370773684,0.2
408,33.48022647862405,30.812204778937687,0.2
409,33.84216616588531,30.853601864120723,0.2
410,33.13796097382685,30.81540358664234,0.2
411,32.33232727742,30.85714579607565,0.2
412,32.56155853085872,30.819131018971138,0.2
413,34.22849231560237,30.859550948375936,0.2
414,33.706871320747965,30.8354007165217,0.2
415,32.368696339400636,30.876761750525894,0.2
416,34.152505050216064,30.84445203419819,0.2
417,34.45431993432837,30.884108088609416,0.2
418,32.948396093822545,30.854343491987287,0.2
419,32.663065436730754,30.89381293642874,0.2
420,33.84213761261039,30.916594751211164,0.2
421,33.48734487165531,30.95918055584091,0.2
422,32.11604379010345,30.911695435212124,0.2
423,32.48050534054305,30.95746719354745,0.2
424,32.89435884852019,31.061289665162317,0.2
425,32.28085925578514,31.120720810772976,0.2
426,31.335955333772077,31.34192637539576,0.2
427,31.190362228806492,31.40770050624982,0.2
428,33.23265410081572,31.36434787034973,0.2
429,33.174693635424354,31.445107667170255,0.2
430,31.654473123563236,30.77322276273972,0.2
431,33.126628852229985,30.823704551595313,0.2
432,33.597665478418506,30.463493003613443,0.2
433,32.012206736466766,30.490582724305195,0.2
434,31.46030397691286,30.415935979952284,0.2
435,32.5935336426212,30.44225053920864,0.2
436,32.465729888613865,30.37675170054264,0.2
437,31.095665900539267,30.397734541838922,0.2
438,31.251349318933183,30.288412190953164,0.2
439,31.776890814049572,30.301236853685133,0.2
440,31.936510755529163,30.31142213906002,0.2
441,31.343249208197136,30.318254222890587,0.2
442,30.658607925293733,30.30488251639656,0.2
443,32.14374895033949,30.30595389481072,0.2
444,32.376621388967756,30.33687054031004,0.2
445,30.867254877722665,30.331428280999635,0.2
446,31.843469909283368,30.36467489830661,0.2
447,32.550931583021786,30.353475196578046,0.2
448,31.119062117750122,30.391205834375945,0.2
449,31.052975145151336,30.376054425959538,0.2
450,31.57948692240736,30.434190814448836,0.2
451,31.144200384409732,30.413863149051085,0.2
452,30.53641843114011,30.486968216783158,0.2
453,30.533749777767923,30.460206093244423,0.2
454,30.58958757147575,30.559253703603453,0.2
455,30.93921722578494,30.53378821295412,0.2
456,30.887040599302555,30.67115565451507,0.2
457,30.779524088113476,30.646784310190736,0.2
458,31.133606892153075,30.796126160720508,0.2
459,31.528817492284553,30.781708570407417,0.2
460,30.70086917127342,30.962955474214873,0.2
461,30.84359380240919,30.967772576845547,0.2
462,31.562282205905856,31.153927632657357,0.2
463,30.554106007558353,31.178944274611744,0.2
464,30.719855837585868,31.357124891041188,0.2
465,30.82481917037209,31.404433627778115,0.2
466,30.530883232447906,31.616958391552867,0.2
467,30.529395903113198,31.689785750146864,0.2
468,30.48480691695569,31.836698173355256,0.2
469,30.54526304552691,31.934165937904694,0.2
470,30.575124825060797,31.966946086965223,0.2
471,30.669715965005604,32.082302567774775,0.2
472,30.781508104071037,31.846361721730055,0.2
473,30.620933018002415,31.96918765494969,0.2
474,31.082334282414163,31.13327098764459,0.2
475,30.623873404563557,31.18893091774516,0.2
476,30.534366978687675,31.31561002579615,0.2
477,31.04504844277169,31.074483217972528,0.2
478,30.422117687145814,33.358368560544605,0.2
479,30.60216807044353,33.384112643031955,0.2
480,30.598826594986413,34.55404500200023,0.2
481,30.43071925840688,34.65161209581799,0.2
482,30.547460071892232,34.96253657041629,0.2
483,30.459097986837474,35.10505146896895,0.2
484,30.548994352677536,34.2512951908438,0.2
485,30.499284095397517,34.49963324627144,0.2
486,30.512814032185858,33.40309899698939,0.2
487,30.689935669997432,33.17928361841516,0.2
488,30.482694102543945,35.19203285965359,0.2
489,30.803693636604468,35.167845682309405,0.2
490,30.549031186398732,33.36660209878712,0.2
491,30.45962725261553,32.86588967209304,0.2
492,30.786743133684638,33.329419213087306,0.2
493,30.389974077197692,33.24290928699824,0.2
494,30.587676140168774,33.05755710585563,0.2
495,30.536066137118695,33.05446053404442,0.2
496,30.402809319182488,31.49780655607798,0.2
497,30.551384370241276,31.4855041394088,0.2
498,30.426490431490745,31.726972360837287,0.2
499,30.53884575716603,32.04835629817782,0.2
500,30.488047810149823,31.042456650992584,0.2
501,30.449982829736076,31.12009901121644,0.2
502,30.605712507987818,31.355324703983996,0.2
503,30.44158713885078,31.75179155090612,0.2
504,30.64014888179265,30.60617009427635,0.2
505,30.516078827871514,30.677350132967465,0.2
506,30.42727138727441,30.846728334093783,0.2
507,30.64365682038226,30.876125478949543,0.2
508,30.400021796807792,30.507284864606106,0.2
509,30.565953695036185,30.457424113031834,0.2
510,30.513853240423447,30.70576911787567,0.2
511,30.401468447891872,30.906119096464284,0.2
512,30.540131941866825,30.53826224676359,0.2
513,30.415184404626494,30.623660748386147,0.2
514,30.52869975521315,30.48558192942437,0.2
515,30.494967428058114,30.53002757803111,0.2
516,30.4208094316312,30.417022000710112,0.2
517,30.545193649337435,30.47248437112502,0.2
518,30.429411549276615,30.493633880329572,0.2
519,30.564253601001106,30.605528300916273,0.2
520,30.5050188716688,30.411783932518322,0.2
521,30.420790685687784,30.512750573556573,0.2
522,30.562456127336105,30.376416255920514,0.2
523,30.417757206077145,30.433135125223004,0.2
524,30.544989414577348,30.357418583467734,0.2
525,30.51036949468713,30.420257986554727,0.2
526,30.413489312808284,30.376278530796544,0.2
527,30.52705846257504,30.455421914470868,0.2
528,30.424190894331698,30.347658754754193,0.2
529,30.52890294959842,30.41997731454649,0.2
530,30.50677816806341,30.333147263470806,0.2
531,30.421908257314385,30.388819155747754,0.2
532,30.517481988114525,30.33424998259667,0.2
533,30.437768614230983,30.39704944171705,0.2
534,30.541442283000638,30.3355390220976,0.2
535,30.513603520300645,30.402655305562998,0.2
536,30.431642923028797,30.325137702367517,0.2
537,30.528896936470144,30.391267408965618,0.2
538,30.439914638947457,30.319664180096513,0.2
539,30.541601459249044,30.37769999189113,0.2
540,30.52218646513759,30.322965669141173,0.2
541,30.432723040500317,30.3833154243112,0.2
542,30.520243341344013,30.321954542397233,0.2
543,30.444075173135367,30.38396174052031,0.2
544,30.534503942186426,30.318148010447615,0.2
545,30.524093983827434,30.380079105725727,0.2
546,30.43841663971501,30.317904135972082,0.2
547,30.509457307808017,30.376049171321107,0.2
548,30.45249933028077,30.31861160772235,0.2
549,30.53681660697224,30.376109665359362,0.2
550,30.528751454001217,30.321475062044872,0.2
551,30.446649692922605,30.380566442280163,0.2
552,30.510382334790094,30.325401646676514,0.2
553,30.461583456449493,30.387053552770404,0.2
554,30.546620762647464,30.3262853953298,0.2
555,30.535346585091176,30.38504991305512,0.2
556,30.456688611789144,30.326290351639926,0.2
557,30.51772992315027,30.38367991858779,0.2
558,30.470536157126293,30.329847101419546,0.2
559,30.553478759445262,30.387874298152212,0.2
560,30.54300565667963,30.333478347500517,0.2
561,30.464112115823376,30.393718618220877,0.2
562,30.52312410571273,30.335064117711596,0.2
563,30.476801581871783,30.395406957707603,0.2
564,30.557098990086814,30.33778250376362,0.2
565,30.549050792718564,30.398359288879536,0.2
566,30.468570813419593,30.341230955078963,0.2
567,30.52117697812269,30.401410453870888,0.2
568,30.481494316982392,30.341975444111462,0.2
569,30.556453930784443,30.402016302412385,0.2
570,30.55387505096059,30.344100778457044,0.2
571,30.475084560468243,30.40511707419721,0.2
572,30.518161207007374,30.345026049298934,0.2
573,30.48980947501272,30.40678074153632,0.2
574,30.563251083119994,30.346104717102023,0.2
575,30.560409721056867,30.408100877791956,0.2
576,30.485734251930836,30.34723450390411,0.2
577,30.52706819394633,30.40976864619528,0.2
578,30.504226248496142,30.34847922480282,0.2
579,30.57575817673077,30.41059211703448,0.2
580,30.571069519433763,30.349267192604266,0.2
581,30.499102312454188,30.410718169055738,0.2
582,30.539818471687067,30.352762461018592,0.2
583,30.512655730654014,30.414228415936368,0.2
584,30.5871034267979,30.357346309049767,0.2
585,30.58232759022498,30.419525392166268,0.2
586,30.508730616521863,30.364757818772272,0.2
587,30.54748731407421,30.42842534468596,0.2
588,30.51993897487277,30.369012678699153,0.2
589,30.59315370345739,30.43215914805359,0.2
590,30.594342806894186,30.37069072439349,0.2
591,30.522585925127007,30.432286777570496,0.2
592,30.55206434442936,30.37466165464778,0.2
593,30.53969573295221,30.43610874255995,0.2
594,30.607168476962347,30.38128054984269,0.2
595,30.60844901651338,30.444903773019227,0.2
596,30.541852846733466,30.38518530067549,0.2
597,30.56738110603016,30.449160621043045,0.2
598,30.560057709457137,30.390078907322167,0.2
599,30.633311842646602,30.452979327799213,0.2
600,30.623729009426697,30.394372336481673,0.2
601,30.56896836135954,30.456745600006613,0.2
602,30.597820492479325,30.4015546117326,0.2
603,30.590013868873925,30.464625170719383,0.2
604,30.674333931840117,30.40969100391005,0.2
605,30.646584695194157,30.473123926058676,0.2
606,30.601350445875134,30.415687373748085,0.2
607,30.633566406968537,30.479325454840826,0.2
608,30.617111731256433,30.420727423587213,0.2
609,30.713560894052133,30.483348221878487,0.2
610,30.66944572324307,30.426706652803833,0.2
611,30.62947135911676,30.490237762876195,0.2
612,30.66730552339709,30.43128205073371,0.2
613,30.63680093254827,30.49473957005663,0.2
614,30.744150748875303,30.43647954631653,0.2
615,30.69438840203441,30.500289974978344,0.2
616,30.652180682304504,30.444871009462585,0.2
617,30.702433608440472,30.509857876814685,0.2
618,30.6557822191985,30.44829411698169,0.2
619,30.775380460565312,30.512825078276492,0.2
620,30.72806790989412,30.45014492585255,0.2
621,30.678787740491472,30.513851596959363,0.2
622,30.738635178574164,30.453612711584753,0.2
623,30.69178586041482,30.51784591692649,0.2
624,30.810620854999623,30.460007588163542,0.2
625,30.775470018940016,30.524755606881627,0.2
626,30.730381598328396,30.464922250929867,0.2
627,30.789209762747873,30.529346549344158,0.2
628,30.743802893071734,30.47444827342841,0.2
629,30.849657337217945,30.538699882855383,0.2
630,30.819742263766635,30.48168296565529,0.2
631,30.775151602937168,30.546223290058805,0.2
632,30.835052977762874,30.489093990535896,0.2
633,30.78809424601726,30.553657578220808,0.2
634,31.022666863070608,30.497523545467743,0.2
